timestamp,funding_rate,funding_mean_hourly,n_hours,premium_mean
2026-03-14 00:00:00+00:00,-0.0003760032,-0.0000156668,24,-0.0003167796
2026-03-15 00:00:00+00:00,0.0014301693,0.0000595904,24,0.0010864349
2026-03-16 00:00:00+00:00,0.0007525195,0.0000313550,24,0.0007335906
2026-03-17 00:00:00+00:00,0.0003732132,0.0000155505,24,0.0004748095
2026-03-18 00:00:00+00:00,0.0005676840,0.0000236535,24,0.0005922679
2026-03-19 00:00:00+00:00,0.0001656151,0.0000069006,24,0.0001600746
2026-03-20 00:00:00+00:00,-0.0000008365,-0.0000000349,24,-0.0001837034
2026-03-21 00:00:00+00:00,0.0000983815,0.0000040992,24,0.0001298587
2026-03-22 00:00:00+00:00,-0.0024915843,-0.0001038160,24,-0.0018613581
2026-03-23 00:00:00+00:00,-0.0000322063,-0.0000013419,24,-0.0001926179
2026-03-24 00:00:00+00:00,0.0001250949,0.0000052123,24,0.0000624362
2026-03-25 00:00:00+00:00,0.0001907462,0.0000079478,24,0.0001689479
2026-03-26 00:00:00+00:00,0.0000385466,0.0000016061,24,-0.0002280731
2026-03-27 00:00:00+00:00,0.0001220527,0.0000050855,24,0.0000747075
2026-03-28 00:00:00+00:00,0.0003749446,0.0000156227,24,0.0002766704
2026-03-29 00:00:00+00:00,-0.0005171947,-0.0000215498,24,-0.0004333744
2026-03-30 00:00:00+00:00,-0.0000437703,-0.0000018238,24,-0.0000705407
2026-03-31 00:00:00+00:00,0.0002725469,0.0000113561,24,0.0004046481
2026-04-01 00:00:00+00:00,0.0001466412,0.0000061101,24,0.0001624710
2026-04-02 00:00:00+00:00,0.0001861121,0.0000077547,24,0.0003040264
2026-04-03 00:00:00+00:00,-0.0000703549,-0.0000029315,24,-0.0000580225
2026-04-04 00:00:00+00:00,0.0003374559,0.0000140607,24,0.0002615915
2026-04-05 00:00:00+00:00,0.0002811125,0.0000117130,24,0.0002211865
2026-04-06 00:00:00+00:00,0.0006807650,0.0000283652,24,0.0003310959
2026-04-07 00:00:00+00:00,0.0000598526,0.0000024939,24,-0.0000495235
2026-04-08 00:00:00+00:00,0.0001515119,0.0000063130,24,0.0001545267
2026-04-09 00:00:00+00:00,0.0002041838,0.0000085077,24,0.0002045960
2026-04-10 00:00:00+00:00,0.0000486129,0.0000020255,24,-0.0000874550
2026-04-11 00:00:00+00:00,0.0005511466,0.0000229644,24,0.0003710206
2026-04-12 00:00:00+00:00,-0.0028647720,-0.0001193655,24,-0.0021208479
2026-04-13 00:00:00+00:00,-0.0000398546,-0.0000016606,24,-0.0002330464
2026-04-14 00:00:00+00:00,0.0001518039,0.0000063252,24,0.0001718577
2026-04-15 00:00:00+00:00,0.0002630414,0.0000109601,24,0.0004052906
2026-04-16 00:00:00+00:00,0.0001915245,0.0000079802,24,0.0003217826
2026-04-17 00:00:00+00:00,0.0002254024,0.0000093918,24,0.0002299348
2026-04-18 00:00:00+00:00,-0.0015703928,-0.0000654330,24,-0.0012206868
2026-04-19 00:00:00+00:00,-0.0003037549,-0.0000202503,15,-0.0004613006
