coin,fundingRate,premium,time
xyz:GOLD,0.0000254904,0.0007078460,2025-12-26 23:00:00.040000+00:00
xyz:GOLD,0.0000062500,-0.0001179808,2025-12-27 00:00:00.023000+00:00
xyz:GOLD,0.0000062500,0.0003952606,2025-12-27 01:00:00.020000+00:00
xyz:GOLD,0.0000062500,-0.0000108374,2025-12-27 02:00:00.019000+00:00
xyz:GOLD,-0.0000019918,-0.0003318691,2025-12-27 03:00:00.083000+00:00
xyz:GOLD,0.0000022286,-0.0002643426,2025-12-27 04:00:00+00:00
xyz:GOLD,0.0000346757,0.0008548108,2025-12-27 05:00:00.022000+00:00
xyz:GOLD,0.0000158197,0.0005531155,2025-12-27 06:00:00.022000+00:00
xyz:GOLD,0.0000145182,0.0005322920,2025-12-27 07:00:00.101000+00:00
xyz:GOLD,0.0000259602,0.0007153631,2025-12-27 08:00:00.049000+00:00
xyz:GOLD,0.0000382696,0.0009123139,2025-12-27 09:00:00.024000+00:00
xyz:GOLD,0.0000236858,0.0006789735,2025-12-27 10:00:00.051000+00:00
xyz:GOLD,0.0000609030,0.0012744484,2025-12-27 11:00:00.058000+00:00
xyz:GOLD,0.0000155875,0.0005493992,2025-12-27 12:00:00.048000+00:00
xyz:GOLD,0.0000062500,-0.0000940231,2025-12-27 13:00:00.049000+00:00
xyz:GOLD,0.0000062500,-0.0000917790,2025-12-27 14:00:00.129000+00:00
xyz:GOLD,0.0000062500,0.0000692280,2025-12-27 15:00:00.130000+00:00
xyz:GOLD,0.0000049388,-0.0002209794,2025-12-27 16:00:00.019000+00:00
xyz:GOLD,0.0000062500,-0.0001943576,2025-12-27 17:00:00.106000+00:00
xyz:GOLD,0.0000062500,0.0002566306,2025-12-27 18:00:00.021000+00:00
xyz:GOLD,0.0000396121,0.0009337937,2025-12-27 19:00:00.007000+00:00
xyz:GOLD,0.0000145437,0.0005326988,2025-12-27 20:00:00.057000+00:00
xyz:GOLD,0.0000062500,0.0003076302,2025-12-27 21:00:00.027000+00:00
xyz:GOLD,0.0000062500,0.0002602224,2025-12-27 22:00:00.034000+00:00
xyz:GOLD,0.0000062500,-0.0001532269,2025-12-27 23:00:00.018000+00:00
