underlying,equity_ticker,expiration,T,side,strike,log_moneyness,bid,ask,last,iv,volume,open_interest,spot_at_fetch
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,455.0,0.09336920167654358,0.01,0.04,0.02,0.5195360546875,219.0,610.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,457.5,0.09884866744116926,0.01,0.03,0.04,0.507817421875,30.0,104.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,460.0,0.10429827220873401,0.01,0.04,0.01,0.5429733203125001,143.0,1889.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,462.5,0.10971833967807308,0.01,0.04,0.01,0.570316796875,16.0,65.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,465.0,0.11510918831294958,0.01,0.03,0.01,0.57812921875,57.0,619.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,467.5,0.12047113145433505,0.0,0.1,0.01,0.6660189648437502,24.0,104.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,470.0,0.1258044774296975,0.0,0.04,0.02,0.6250037500000001,96.0,360.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,472.5,0.13110952965939077,0.0,0.01,0.01,0.57812921875,25.0,118.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,475.0,0.1363865867602344,0.0,0.01,0.01,0.5937540625000001,55.0,321.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,477.5,0.14163594264637822,0.0,0.5,0.01,0.9501958105468749,39.0,83.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,480.0,0.14685788662752997,0.0,0.01,0.01,0.6250037500000001,21.0,995.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,482.5,0.15205270350463385,0.0,0.01,0.01,0.6562534375000001,53.0,89.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,485.0,0.1572206736630765,0.0,0.01,0.03,0.6718782812500002,2.0,328.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,487.5,0.16236207316349505,0.0,0.4,0.01,1.0302782861328126,1.0,156.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,490.0,0.16747717383026556,0.0,0.01,0.01,0.7187528125,7.0,395.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,492.5,0.1725662433377369,0.0,0.01,0.01,0.73437765625,1.0,131.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,495.0,0.17762954529428351,0.0,0.01,0.01,0.7500025,1.0,584.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,497.5,0.18266733932424076,0.0,1.31,0.01,1.3740265673828125,,64.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,500.0,0.18767988114778492,0.0,0.01,0.01,0.79687703125,10.0,1602.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,502.5,0.19266742265882406,0.0,0.01,0.1,0.8125018749999999,1.0,13.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,505.0,0.19763021200095313,0.0,0.01,0.02,0.8437515624999999,5.0,740.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,507.5,0.2025684936415356,0.0,0.01,0.01,0.8437515624999999,,85.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,510.0,0.20748250844396474,0.0,0.01,0.01,0.87500125,2.0,485.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,512.5,0.2123724937381566,0.0,0.01,0.61,0.8906260937499999,,2.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,C,515.0,0.2172386833893294,0.0,0.01,0.01,0.9062509375,1.0,111.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,355.0,-0.15481042779899093,0.0,0.01,0.01,0.6718782812500002,3.0,348.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,357.5,-0.1477928551403444,0.0,0.01,0.02,0.64062859375,2.0,39.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,360.0,-0.1408241858242511,0.0,0.01,0.01,0.6093789062500001,7.0,198.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,362.5,-0.13390374297967722,0.0,0.01,0.02,0.5937540625000001,4.0,82.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,365.0,-0.1270308636919152,0.0,0.05,0.01,0.648441015625,17.0,310.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,367.5,-0.12020489862151539,0.01,0.12,0.02,0.6914093359375001,10.0,79.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,370.0,-0.11342521163613664,0.01,0.02,0.01,0.5546919531250001,31.0,263.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,372.5,-0.10669117945479259,0.01,0.13,0.01,0.6269568554687501,10.0,89.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,375.0,-0.10000219130399589,0.01,0.04,0.02,0.523442265625,21.0,312.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,377.5,-0.09335764858532734,0.02,0.11,0.06,0.55273884765625,117.0,297.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,380.0,-0.0867569645539753,0.02,0.03,0.04,0.4687553125,68.0,468.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,382.5,-0.08019956400781626,0.01,0.05,0.02,0.46680220703125,66.0,135.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,385.0,-0.07368488298662247,0.03,0.08,0.05,0.46289599609375004,102.0,646.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,387.5,-0.06721236848100504,0.04,0.05,0.05,0.40039662109375,174.0,287.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,390.0,-0.060781478150714635,0.06,0.09,0.08,0.398443515625,588.0,508.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,392.5,-0.05439168005194365,0.08,0.11,0.09,0.37402969726562496,295.0,297.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,395.0,-0.04804245237328481,0.1,0.12,0.11,0.34180345703125,663.0,497.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,397.5,-0.04173328318002012,0.13,0.22,0.1,0.3403386279296875,551.0,609.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,400.0,-0.03546367016642475,0.21,0.23,0.23,0.3012765185546875,2239.0,896.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,402.5,-0.0292331204157887,0.33,0.36,0.33,0.2876047802734374,628.0,202.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,405.0,-0.023041150167867647,0.52,0.58,0.58,0.2766185620117187,1127.0,514.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,407.5,-0.016887284593489302,0.85,0.94,0.92,0.26758544921875,1077.0,342.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,410.0,-0.010771057576053237,1.41,1.52,1.51,0.26197027099609377,6895.0,1658.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,412.5,-0.004692011499671075,2.26,2.4,2.41,0.2602613037109375,1824.0,62.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,415.0,0.001350302956291634,3.4,3.6,3.5,0.25977302734375,2474.0,510.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,417.5,0.007356327016503373,4.8,5.15,4.95,0.26319096191406255,680.0,295.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,420.0,0.013326494003007276,6.55,7.05,6.7,0.2749095947265625,2256.0,207.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,422.5,0.01926122952282169,8.45,9.3,7.15,0.3061592822265625,57.0,150.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,425.0,0.025160951650010067,10.65,11.5,9.25,0.3193427441406249,105.0,490.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,427.5,0.03102607110240823,12.55,14.85,13.69,0.4819387744140625,29.0,139.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,430.0,0.0368569914132013,14.95,17.35,16.17,0.5354050366210938,34.0,175.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,432.5,0.04265410909752729,17.1,20.05,17.19,0.6125527026367189,8.0,26.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,435.0,0.04841781381427745,19.4,22.5,20.22,0.657229990234375,6.0,36.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,437.5,0.054148488523262345,22.25,24.95,34.19,0.6997100341796876,,7.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,440.0,0.059846509637900155,24.8,27.1,23.95,0.6948272705078126,12.0,50.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,442.5,0.06551224717357738,26.45,30.05,39.8,0.8090839404296875,,0.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,445.0,0.07114606489183348,29.1,32.45,42.25,0.8400894897460938,,0.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,447.5,0.0767483204405034,31.65,34.95,31.25,0.88476677734375,,0.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,450.0,0.08231936548995865,34.75,37.25,35.2,0.5830119824218749,2.0,4.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,452.5,0.08785954586557411,36.65,39.95,33.71,0.9721682470703125,,0.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,455.0,0.09336920167654358,39.75,42.4,42.4,0.6831086376953126,2.0,2.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,457.5,0.09884866744116926,42.05,44.95,40.06,0.6777375976562501,,1.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,460.0,0.10429827220873401,44.75,47.45,48.0,0.7587914746093751,10.0,0.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,462.5,0.10971833967807308,46.65,49.95,39.95,1.1381879028320312,,0.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,465.0,0.11510918831294958,49.35,52.45,58.2,0.6953155468750001,,0.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,467.5,0.12047113145433505,52.25,54.95,59.55,0.8535170898437501,,0.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,470.0,0.1258044774296975,54.1,57.45,62.03,1.2565955139160154,2.0,0.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,480.0,0.14685788662752997,64.6,67.45,71.4,0.9609378906249999,,0.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,482.5,0.15205270350463385,67.05,69.95,73.91,0.971679970703125,,0.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,490.0,0.16747717383026556,74.15,77.45,83.25,1.5512717749023435,10.0,0.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,497.5,0.18266733932424076,82.1,84.95,89.55,1.1533245458984376,,0.0,414.44000244140625
MSFT,MSFT,2026-05-04,0.0027397260273972603,P,500.0,0.18767988114778492,84.55,87.45,92.03,1.16016044921875,,0.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,350.0,-0.16899506279094745,63.0,65.6,60.7,0.7341335180664061,,4.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,352.5,-0.16187759502208335,60.45,63.75,72.9,0.551762294921875,,1.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,355.0,-0.15481042779899093,57.95,61.25,70.95,0.5312546875,,2.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,360.0,-0.1408241858242511,53.0,55.9,51.36,0.6682162084960939,,9.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,362.5,-0.13390374297967722,50.45,53.8,64.35,0.6806672558593752,,1.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,365.0,-0.1270308636919152,48.0,51.35,64.95,0.6588168884277343,,1.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,367.5,-0.12020489862151539,45.5,48.85,59.7,0.6325720336914062,,1.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,370.0,-0.11342521163613664,43.05,46.15,31.6,0.5896037133789063,,11.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,375.0,-0.10000219130399589,38.1,40.85,41.6,0.512578116455078,1.0,4.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,380.0,-0.0867569645539753,33.25,36.6,46.96,0.5185595019531251,,12.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,382.5,-0.08019956400781626,30.8,34.1,20.8,0.49121602539062503,,20.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,385.0,-0.07368488298662247,28.4,31.3,20.4,0.44336494140625,,61.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,387.5,-0.06721236848100504,26.1,28.75,27.5,0.41296973754882804,1.0,5.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,390.0,-0.060781478150714635,24.15,26.4,27.25,0.39551385742187506,2.0,53.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,392.5,-0.05439168005194365,21.55,24.65,21.53,0.4115049084472656,2.0,35.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,395.0,-0.04804245237328481,19.75,21.85,21.95,0.36511865356445317,2.0,24.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,397.5,-0.04173328318002012,17.2,20.3,19.8,0.3841614318847656,1.0,3.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,400.0,-0.03546367016642475,15.75,17.7,16.0,0.34705242797851554,35.0,106.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,402.5,-0.0292331204157887,14.4,15.65,16.0,0.3347234497070312,41.0,88.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,405.0,-0.023041150167867647,12.5,13.4,13.4,0.31073687316894527,64.0,125.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,407.5,-0.016887284593489302,10.75,11.75,12.66,0.3092110095214844,176.0,96.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,410.0,-0.010771057576053237,9.15,10.2,10.95,0.3070137658691406,65.0,249.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,412.5,-0.004692011499671075,7.85,8.45,8.15,0.29242650939941395,80.0,34.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,415.0,0.001350302956291634,6.5,7.2,6.85,0.2924875439453124,253.0,83.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,417.5,0.007356327016503373,5.45,6.05,5.48,0.2912668530273437,117.0,33.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,420.0,0.013326494003007276,4.5,5.3,4.7,0.30097134582519536,262.0,232.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,422.5,0.01926122952282169,3.7,4.5,4.45,0.3043282458496094,53.0,137.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,425.0,0.025160951650010067,3.05,3.35,3.39,0.28748271118164054,228.0,233.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,427.5,0.03102607110240823,2.34,3.05,2.79,0.3036568658447265,62.0,56.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,430.0,0.0368569914132013,1.79,2.36,2.1,0.2973703076171874,173.0,152.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,432.5,0.04265410909752729,1.55,2.11,1.9,0.30982135498046875,173.0,34.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,435.0,0.04841781381427745,1.27,1.77,1.49,0.3143379113769531,62.0,147.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,437.5,0.054148488523262345,1.05,1.28,1.41,0.304694453125,11.0,34.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,440.0,0.059846509637900155,0.91,1.19,1.0,0.3194648132324218,200.0,255.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,442.5,0.06551224717357738,0.75,1.04,0.8,0.3280096496582031,11.0,29.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,445.0,0.07114606489183348,0.64,0.77,0.65,0.32263860961914054,35.0,75.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,447.5,0.0767483204405034,0.53,0.64,0.66,0.327155166015625,134.0,2.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,450.0,0.08231936548995865,0.42,0.64,0.49,0.3450993225097656,49.0,62.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,452.5,0.08785954586557411,0.37,0.47,0.5,0.34009448974609374,20.0,2.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,455.0,0.09336920167654358,0.17,0.42,0.35,0.3491276025390625,42.0,63.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,457.5,0.09884866744116926,0.12,0.4,0.3,0.3618227880859375,2.0,0.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,460.0,0.10429827220873401,0.13,0.51,0.27,0.39551385742187506,29.0,63.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,462.5,0.10971833967807308,0.05,0.4,4.71,0.393560751953125,,3.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,465.0,0.11510918831294958,0.03,0.44,0.25,0.41602146484374997,5.0,23.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,467.5,0.12047113145433505,0.09,0.36,0.36,0.4165097412109374,6.0,10.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,470.0,0.1258044774296975,0.09,0.27,0.28,0.411138701171875,,57.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,472.5,0.13110952965939077,0.09,0.23,0.14,0.4145566357421875,5.0,10.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,475.0,0.1363865867602344,0.06,0.32,0.2,0.45166563964843753,2.0,9.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,477.5,0.14163594264637822,0.03,0.17,0.16,0.422857333984375,21.0,22.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,480.0,0.14685788662752997,0.09,0.21,0.09,0.4497125341796875,9.0,42.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,482.5,0.15205270350463385,0.09,0.22,2.7,0.46582565429687506,,4.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,485.0,0.1572206736630765,0.08,0.3,0.15,0.5024463818359376,5.0,338.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,487.5,0.16236207316349505,0.09,0.16,0.1,0.47070841796875,1.0,4.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,490.0,0.16747717383026556,0.09,0.1,0.14,0.454107021484375,11.0,68.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,492.5,0.1725662433377369,0.09,0.15,0.2,0.49121602539062503,2.0,454.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,495.0,0.17762954529428351,0.08,0.18,0.09,0.516606396484375,1.0,90.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,497.5,0.18266733932424076,0.03,0.11,0.08,0.49609878906250005,2.0,2.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,500.0,0.18767988114778492,0.02,0.08,0.05,0.48828636718750007,34.0,65.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,502.5,0.19266742265882406,0.01,0.09,0.06,0.50586431640625,1.0,0.0,414.44000244140625
MSFT,MSFT,2026-05-11,0.019178082191780823,C,505.0,0.19763021200095313,0.01,0.12,0.19,0.5361374511718751,2.0,21.0,414.44000244140625
