underlying,equity_ticker,expiration,T,side,strike,log_moneyness,bid,ask,last,iv,volume,open_interest,spot_at_fetch
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,237.5,0.17963045962358992,0.0,0.01,0.01,0.8125018749999999,30.0,669.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,240.0,0.1901017594908853,0.0,0.01,0.01,0.8437515624999999,18.0,1242.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,242.5,0.2004645465264319,0.0,0.01,0.01,0.9062509375,1.0,624.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,245.0,0.21072104669362096,0.0,0.01,0.01,0.937500625,30.0,670.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,247.5,0.22087341815763897,0.0,0.01,0.01,0.9687503125,9.0,290.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,250.0,0.23092375401114057,0.0,0.01,0.01,1.000005,3.0,608.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,252.5,0.24087408486430864,0.0,0.01,0.08,1.0625046875000002,,12.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,255.0,0.2507263813073203,0.0,0.01,0.01,1.09375453125,2.0,353.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,260.0,0.2701444671644218,0.0,0.01,0.01,1.1875040625,,279.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,265.0,0.2891926621351163,0.0,0.01,0.01,1.2500037499999999,31.0,386.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,C,270.0,0.3078847951472688,0.0,0.01,0.02,1.3125034374999998,3.0,446.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,130.0,-0.4230027133955235,0.0,0.01,0.02,1.8125009374999999,7.0,246.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,135.0,-0.3852623854126765,0.0,0.01,0.01,1.6875015625,53.0,50.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,140.0,-0.3488947412418017,0.0,0.01,0.01,1.5000025,26.0,187.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,145.0,-0.3138034214305316,0.0,0.01,0.01,1.3750031249999999,1.0,134.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,150.0,-0.27990186975485015,0.0,0.01,0.01,1.2500037499999999,7.0,4521.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,152.5,-0.2633725678036396,0.0,0.01,0.01,1.1875040625,1.0,2124.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,155.0,-0.2471120469318593,0.0,0.02,0.02,1.171879140625,511.0,669.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,157.5,-0.2311117055854182,0.0,0.02,0.01,1.09375453125,272.0,616.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,160.0,-0.21536334861727904,0.0,0.01,0.04,0.9687503125,857.0,122.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,162.5,-0.1998591620813138,0.01,0.02,0.01,1.000005,548.0,88.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,165.0,-0.18459168995052538,0.01,0.02,0.01,0.937500625,123.0,129.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,167.5,-0.16955381258598487,0.01,0.02,0.01,0.867188828125,65.0,1383.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,170.0,-0.15473872680084425,0.01,0.02,0.02,0.79687703125,545.0,1311.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,172.5,-0.14013992737969144,0.01,0.02,0.01,0.73437765625,189.0,914.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,175.0,-0.12575118992759185,0.02,0.03,0.03,0.70312796875,1214.0,1034.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,177.5,-0.11156655493563544,0.03,0.04,0.03,0.6601596484375001,1294.0,1729.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,180.0,-0.09758031296089556,0.03,0.04,0.04,0.585941640625,2106.0,3364.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,182.5,-0.08378699082855975,0.04,0.05,0.05,0.5312546875,1160.0,8144.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,185.0,-0.07018133877278114,0.06,0.07,0.06,0.49023947265625006,3458.0,1738.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,187.5,-0.05675831844064047,0.08,0.09,0.09,0.428716650390625,2694.0,1103.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,190.0,-0.04351309169061984,0.14,0.15,0.14,0.383795224609375,11561.0,3855.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,192.5,-0.03044101012326709,0.28,0.3,0.29,0.3505924316406249,10969.0,7057.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,195.0,-0.0175376052873591,0.62,0.65,0.63,0.3266668896484375,28711.0,7549.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,197.5,-0.004798579509929354,1.31,1.34,1.33,0.30371790039062496,36015.0,5806.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,200.0,0.007780202696930642,2.57,2.61,2.6,0.2934640966796874,37492.0,8086.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,202.5,0.020202722695487785,4.4,4.55,4.53,0.3154365332031249,6818.0,1544.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,205.0,0.03247281528730234,6.55,6.85,6.45,0.3632876171875,2840.0,2466.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,207.5,0.044594175819647135,8.9,9.25,8.97,0.41309180664062495,1071.0,1870.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,210.0,0.05657036686636281,11.3,11.8,11.1,0.5214891601562499,539.0,2054.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,212.5,0.06840482451336564,13.25,14.55,12.84,0.7138700488281251,37.0,622.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,215.0,0.08010086427655691,16.05,17.15,16.51,0.5136767382812499,19.0,1844.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,217.5,0.09166168667763289,18.15,19.85,17.87,1.0009815576171874,22.0,193.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,220.0,0.10309038250125563,20.65,22.2,20.85,1.0307665649414064,14.0,771.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,222.5,0.11438993775518898,23.15,24.85,18.87,1.1728556982421874,2.0,0.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,225.0,0.1255632383533142,25.65,27.25,20.0,1.2138711181640622,1.0,0.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,227.5,0.13661307453989915,28.15,29.85,17.15,1.334964262695312,,10.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,230.0,0.1475421450720894,30.65,32.3,29.75,1.3916046044921875,,0.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,232.5,0.15835306117630504,33.15,34.85,21.55,1.4892603662109374,,0.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,235.0,0.16904835029305298,35.65,37.25,32.85,1.5166039794921873,1.0,1.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,237.5,0.17963045962358992,38.2,39.8,38.0,1.6123066259765624,2.0,0.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,245.0,0.21072104669362096,45.65,47.35,42.61,1.8457038964843748,,0.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,247.5,0.22087341815763897,48.15,49.75,38.5,1.859375703125,,0.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,250.0,0.23092375401114057,50.65,52.25,33.7,1.9238285058593751,4.0,0.0,198.4499969482422
NVDA,NVDA,2026-05-04,0.0027397260273972603,P,270.0,0.3078847951472688,70.65,72.35,60.4,2.468753828125,,0.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,145.0,-0.3138034214305316,49.25,57.75,65.3,0.8125018749999999,,20.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,160.0,-0.21536334861727904,38.3,39.8,39.19,0.8710950390625,1.0,2.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,165.0,-0.18459168995052538,31.6,37.2,36.39,0.85742330078125,,2.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,170.0,-0.15473872680084425,28.4,29.9,30.0,0.69336244140625,2.0,3.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,175.0,-0.12575118992759185,22.45,25.6,25.11,0.5629926513671876,57.0,1.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,177.5,-0.11156655493563544,21.15,21.95,22.83,0.5190477783203125,3.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,180.0,-0.09758031296089556,18.8,19.6,19.57,0.5649457568359376,63.0,55.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,182.5,-0.08378699082855975,16.4,17.25,16.95,0.5297898583984376,3.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,185.0,-0.07018133877278114,13.75,14.95,15.62,0.49658706542968756,16.0,43.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,187.5,-0.05675831844064047,12.0,12.75,12.85,0.46924358886718753,3.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,190.0,-0.04351309169061984,10.0,10.65,11.02,0.4445856323242187,54.0,84.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,192.5,-0.03044101012326709,8.1,8.7,9.3,0.42407802490234375,16.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,195.0,-0.0175376052873591,6.35,6.5,6.4,0.37085590087890624,132.0,111.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,197.5,-0.004798579509929354,4.8,4.95,5.0,0.35962554443359374,568.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,200.0,0.007780202696930642,3.55,3.65,3.6,0.35108070800781244,1459.0,753.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,202.5,0.020202722695487785,2.54,2.62,2.63,0.3461979443359374,864.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,205.0,0.03247281528730234,1.76,1.83,1.8,0.34363449340820307,1423.0,2090.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,207.5,0.044594175819647135,1.21,1.26,1.27,0.34400070068359373,425.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,210.0,0.05657036686636281,0.84,0.87,0.89,0.3481510498046875,1520.0,1721.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,212.5,0.06840482451336564,0.56,0.6,0.59,0.3537662280273437,693.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,215.0,0.08010086427655691,0.4,0.43,0.4,0.36377589355468753,3365.0,2222.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,217.5,0.09166168667763289,0.27,0.33,0.32,0.3789124609375,63.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,220.0,0.10309038250125563,0.2,0.23,0.23,0.3857483300781249,1064.0,1233.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,222.5,0.11438993775518898,0.12,0.19,0.21,0.40430283203125,57.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,225.0,0.1255632383533142,0.11,0.14,0.13,0.414068359375,404.0,682.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,227.5,0.13661307453989915,0.08,0.12,0.13,0.4335994140625,4.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,230.0,0.1475421450720894,0.06,0.09,0.08,0.442388388671875,224.0,484.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,232.5,0.15835306117630504,0.03,0.08,0.07,0.46191944335937507,38.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,235.0,0.16904835029305298,0.03,0.06,0.05,0.47070841796875,69.0,242.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,237.5,0.17963045962358992,0.01,0.07,0.06,0.50586431640625,60.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,240.0,0.1901017594908853,0.02,0.06,0.06,0.5195360546875,108.0,711.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,242.5,0.2004645465264319,0.01,0.05,0.04,0.500005,1.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,245.0,0.21072104669362096,0.01,0.03,0.03,0.500005,8.0,81.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,250.0,0.23092375401114057,0.01,0.02,0.02,0.5312546875,120.0,441.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,255.0,0.2507263813073203,0.01,0.04,0.02,0.5976602734375001,1.0,122.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,260.0,0.2701444671644218,0.0,0.01,0.03,0.5468795312500001,1.0,11.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,265.0,0.2891926621351163,0.0,0.04,0.02,0.6640658593750002,3.0,42.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,C,270.0,0.3078847951472688,0.0,0.01,0.04,0.6250037500000001,,48.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,130.0,-0.4230027133955235,0.01,0.05,0.03,1.0078174609375,12.0,2.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,135.0,-0.3852623854126765,0.01,0.06,0.02,0.945313046875,,10.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,140.0,-0.3488947412418017,0.01,0.07,0.06,0.87500125,15.0,4.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,145.0,-0.3138034214305316,0.01,0.07,0.05,0.7929708203125,,10.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,150.0,-0.27990186975485015,0.02,0.07,0.05,0.726565234375,,22.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,155.0,-0.2471120469318593,0.03,0.09,0.05,0.6718782812500002,,10.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,160.0,-0.21536334861727904,0.06,0.1,0.09,0.6171913281250001,28.0,89.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,165.0,-0.18459168995052538,0.09,0.13,0.11,0.5654340332031251,213.0,1480.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,170.0,-0.15473872680084425,0.13,0.18,0.14,0.5127001855468749,2828.0,259.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,172.5,-0.14013992737969144,0.15,0.23,0.16,0.50586431640625,76.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,175.0,-0.12575118992759185,0.23,0.25,0.24,0.47070841796875,2847.0,1887.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,177.5,-0.11156655493563544,0.28,0.36,0.3,0.46045461425781253,72.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,180.0,-0.09758031296089556,0.4,0.44,0.43,0.43408769042968753,597.0,347.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,182.5,-0.08378699082855975,0.55,0.59,0.56,0.4165097412109374,147.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,185.0,-0.07018133877278114,0.75,0.82,0.77,0.40332627929687503,10248.0,454.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,187.5,-0.05675831844064047,1.03,1.13,1.06,0.39014281738281253,182.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,190.0,-0.04351309169061984,1.47,1.55,1.5,0.37744763183593744,931.0,951.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,192.5,-0.03044101012326709,2.03,2.13,2.03,0.36694968994140625,66.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,195.0,-0.0175376052873591,2.76,2.88,2.76,0.35645174804687496,388.0,260.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,197.5,-0.004798579509929354,3.7,3.9,3.79,0.35156898437499995,284.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,200.0,0.007780202696930642,4.95,5.1,4.95,0.3430241479492187,626.0,520.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,202.5,0.020202722695487785,6.25,6.6,5.67,0.3403386279296875,112.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,205.0,0.03247281528730234,8.05,8.3,8.1,0.3360662097167969,322.0,170.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,207.5,0.044594175819647135,9.5,10.9,9.6,0.40601179931640624,5.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,210.0,0.05657036686636281,11.6,13.05,12.0,0.42456630126953127,303.0,252.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,212.5,0.06840482451336564,13.85,14.7,13.54,0.36206692626953124,2.0,,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,215.0,0.08010086427655691,16.25,17.65,15.79,0.4733939379882813,14.0,69.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,220.0,0.10309038250125563,21.05,22.05,20.77,0.4555718505859375,22.0,47.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,225.0,0.1255632383533142,24.8,27.9,25.57,0.6833527758789064,2.0,32.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,230.0,0.1475421450720894,29.5,33.0,23.6,0.7797873583984375,,6.0,198.4499969482422
NVDA,NVDA,2026-05-11,0.019178082191780823,P,240.0,0.1901017594908853,37.4,45.35,28.45,1.2526892834472654,,0.0,198.4499969482422
NVDA,NVDA,2026-05-22,0.049315068493150684,C,50.0,-1.3785141584229599,145.3,151.75,151.53,2.2656293359374997,2.0,17.0,198.4499969482422
NVDA,NVDA,2026-05-22,0.049315068493150684,C,55.0,-1.2832039786186349,140.3,146.75,146.09,2.1093797265624996,1.0,2.0,198.4499969482422
NVDA,NVDA,2026-05-22,0.049315068493150684,C,60.0,-1.1961926016290052,135.3,141.8,140.98,2.03906740234375,1.0,20.0,198.4499969482422
NVDA,NVDA,2026-05-22,0.049315068493150684,C,65.0,-1.1161498939554688,130.3,136.85,135.86,1.95703146484375,1.0,0.0,198.4499969482422
NVDA,NVDA,2026-05-22,0.049315068493150684,C,75.0,-0.9730490503147955,120.35,126.85,125.96,1.7578137109375,1.0,1.0,198.4499969482422
NVDA,NVDA,2026-05-22,0.049315068493150684,C,85.0,-0.8478859073607895,110.4,116.85,126.33,1.5761739941406248,1.0,30.0,198.4499969482422
NVDA,NVDA,2026-05-22,0.049315068493150684,C,90.0,-0.7907274935208408,105.4,112.05,110.43,1.572267763671875,4.0,36.0,198.4499969482422
NVDA,NVDA,2026-05-22,0.049315068493150684,C,95.0,-0.7366602722505652,100.4,106.95,118.86,1.4326200244140623,1.0,1.0,198.4499969482422
NVDA,NVDA,2026-05-22,0.049315068493150684,C,100.0,-0.6853669778630147,95.45,101.9,109.89,1.3418001660156247,1.0,5.0,198.4499969482422
NVDA,NVDA,2026-05-22,0.049315068493150684,C,105.0,-0.6365768136935825,90.45,96.95,104.17,1.2734411328124997,1.0,11.0,198.4499969482422
NVDA,NVDA,2026-05-22,0.049315068493150684,C,110.0,-0.5900567980586897,85.5,91.95,89.81,1.205082099609375,5.0,16.0,198.4499969482422
NVDA,NVDA,2026-05-22,0.049315068493150684,C,115.0,-0.5456050354878559,80.5,86.95,102.04,1.1240278173828124,1.0,14.0,198.4499969482422
NVDA,NVDA,2026-05-22,0.049315068493150684,C,120.0,-0.50304542106906,75.5,82.05,90.52,1.0732468212890627,2.0,3.0,198.4499969482422
